index,center,mean,sd,q025,q975,log_center,log_mean,log_sd,log_q025,log_q975,gCenter,gMean,gSD,gQ025,gQ975,bCenter,bMean,bSD,bQ025,bQ975,wCenter,wMean,wSD,wQ025,wQ975,scenario_label,projection_horizon,community_prefix,community_label
summary,NA,NA,NA,NA,NA,-0.8597508719499152,-0.8551573097382805,0.04047434992353299,-0.9306267066065559,-0.7618120473114136,0.4232675466493392,0.42555445282161986,0.01733807806581052,0.39433325457190554,0.46682573773997915,0.7133667509988872,0.7111680847338231,0.0064003621805666,0.6973574976981987,0.7193491563550188,0.7133667509988872,0.7111680847338231,0.0064003621805666,0.6973574976981987,0.7193491563550188,SSP3-7.0 2071-2100,2071-2100,FE3,Sugar Maple - Yellow Birch Forest
summary,NA,NA,NA,NA,NA,-1.114101044420251,-1.1110875842915482,0.0418298188284878,-1.1796957073445502,-1.037817871252476,0.32821060996526236,0.32948060910004245,0.013894793435614889,0.3074590023868282,0.35439621489326284,0.6246919443209018,0.6256524498971753,0.006469093465269688,0.6145145239934415,0.6377341572812408,0.6246919443209018,0.6256524498971754,0.00646909346526969,0.6145145239934416,0.6377341572812408,SSP3-7.0 2071-2100,2071-2100,FE6,Sugar Maple - Red Oak Forest
summary,NA,NA,NA,NA,NA,-1.658810936688334,-1.6704301343671122,0.07570448117136533,-1.7921656360629563,-1.5337847675273,0.1903652216336392,0.18868867593207242,0.014327546193092422,0.16665293322837266,0.21579781278627777,0.5267923921523677,0.5260934532376904,0.007696288723890694,0.5103324429924713,0.5370559181788894,0.5267923921523677,0.5260934532376904,0.007696288723890694,0.5103324429924713,0.5370559181788894,SSP3-7.0 2071-2100,2071-2100,ME1,Black Spruce - Trembling Aspen Forest
summary,NA,NA,NA,NA,NA,-0.5560700109079293,-0.5552572112931892,0.023098860522767033,-0.5989565789680942,-0.510691809546513,0.5734583261349728,0.5740724312907658,0.013232820967977127,0.5493930151140856,0.6000806179113459,0.7377408356924233,0.7381432943526985,0.006970925345428712,0.7260662098958445,0.7493918013615551,0.7377408356924233,0.7381432943526985,0.006970925345428712,0.7260662098958445,0.7493918013615551,SSP3-7.0 2071-2100,2071-2100,MS6,Balsam Fir - Red Maple Forest
summary,NA,NA,NA,NA,NA,-0.9404516015815696,-0.9435972461998152,0.04289262411151966,-1.0317469274456057,-0.8535553573207525,0.39045147003058966,0.38957077000725254,0.01667201399364851,0.3563986182864687,0.42590164779928585,0.6860467138781361,0.684576383198514,0.006946560034282701,0.6715141657237451,0.694029914658626,0.6860467138781361,0.684576383198514,0.006946560034282701,0.6715141657237451,0.694029914658626,SSP3-7.0 2071-2100,2071-2100,MS1,Balsam Fir - Yellow Birch Forest
summary,NA,NA,NA,NA,NA,-1.5994200758254085,-1.6047851413778118,0.07294477629019162,-1.7250054577284444,-1.4916604067248047,0.202013664606776,0.20144859598868634,0.014642912933751282,0.17825100826737003,0.22508093609894575,0.5713923505388603,0.5721509224165823,0.00623296401427424,0.5630102403178039,0.5833916049783345,0.5713923505388603,0.5721509224165823,0.00623296401427424,0.5630102403178039,0.5833916049783345,SSP3-7.0 2071-2100,2071-2100,MS2,Balsam Fir - Paper Birch Forest
summary,NA,NA,NA,NA,NA,-3.0662998401851507,-3.056392907979887,0.07111306423782728,-3.1684379223125148,-2.9352052512329068,0.04659342094112351,0.04717423300782484,0.003446267684955555,0.04207642972939122,0.053212882225341394,0.428254282478601,0.42946386637350487,0.004823679571794416,0.4206747414482651,0.43690336183164513,0.428254282478601,0.42946386637350487,0.004823679571794416,0.4206747414482651,0.43690336183164513,SSP3-7.0 2071-2100,2071-2100,RE2,Black Spruce - Moss or Heath Forest
summary,NA,NA,NA,NA,NA,-2.666115984285248,-2.669677393863778,0.13958690793349043,-2.899010816191934,-2.4147228197160917,0.06952176724494835,0.06994396816545997,0.010137688256173429,0.05508307877817796,0.08972148234551884,0.4069965900019582,0.4075004444206323,0.005510834276730544,0.3981572785409027,0.4161260782387226,0.4069965900019582,0.4075004444206323,0.005510834276730544,0.3981572785409027,0.4161260782387226,SSP3-7.0 2071-2100,2071-2100,RC3,Peaty Eastern White Cedar - Balsam Fir Forest
summary,NA,NA,NA,NA,NA,-1.0037005710359428,-1.012903499917037,0.04649761452524575,-1.1032405286329188,-0.9525010042344184,0.3665221059753176,0.3635376585128129,0.016574805254366404,0.3318971967147593,0.3857840585359139,0.6139063844414885,0.6126394605152471,0.009011527712659832,0.5951288634743944,0.6272248820605316,0.6139063844414885,0.6126394605152471,0.00901152771265984,0.5951288634743943,0.6272248820605316,SSP3-7.0 2071-2100,2071-2100,RP1,White or Red Pine Forest
summary,NA,NA,NA,NA,NA,-1.5994200758254085,-1.6047851413778118,0.07294477629019162,-1.7250054577284444,-1.4916604067248047,0.202013664606776,0.20144859598868634,0.014642912933751282,0.17825100826737003,0.22508093609894575,0.5713923505388603,0.5721509224165823,0.00623296401427424,0.5630102403178039,0.5833916049783345,0.5713923505388603,0.5721509224165823,0.00623296401427424,0.5630102403178039,0.5833916049783345,SSP3-7.0 2071-2100,2071-2100,RS2,Balsam Fir - Black Spruce Forest
