scenario_label,projection_horizon,species,center,mean,sd,q025,q975
SSP3-7.0 2041-2070,2041-2070,ERR_n,0.5911029328396551,0.5903626231587333,0.006594198416088072,0.5759610228846097,0.600000852680246
SSP3-7.0 2041-2070,2041-2070,ERS_n,0.40306733387456484,0.40213540836492784,0.01107907136650864,0.38576693383175115,0.41924444611644573
SSP3-7.0 2041-2070,2041-2070,BOJ_n,0.4464548856244511,0.44701957020198096,0.010142187340265386,0.43133487751515864,0.46343723012733956
SSP3-7.0 2041-2070,2041-2070,BOP_n,0.624370428362317,0.6241824054661037,0.011682138991939936,0.60294025429722,0.6408790733467198
SSP3-7.0 2041-2070,2041-2070,EPB_n,0.49930679186636345,0.4987129622819646,0.01039004999338497,0.4760713006810815,0.5129467684166673
SSP3-7.0 2041-2070,2041-2070,SAB_n,0.7868688264492621,0.7863480165895489,0.006304928314777064,0.773448312830157,0.7971194171160091
SSP3-7.0 2041-2070,2041-2070,EPN_n,0.28768420347420165,0.2870187552716156,0.008262680610290314,0.2719893729842662,0.30203573632894254
SSP3-7.0 2041-2070,2041-2070,THO_n,0.3702239584083507,0.3692251290490525,0.013441679179682461,0.3450932806039466,0.3912385075072702
SSP3-7.0 2041-2070,2041-2070,PRP_n,0.13027516724961108,0.13052616525332722,0.008377751818577497,0.11392868857773303,0.14735421671515142
SSP3-7.0 2041-2070,2041-2070,PET_n,0.30876422478835347,0.3094211403116573,0.012161741189178761,0.2899202234356675,0.3360069345088591
SSP3-7.0 2041-2070,2041-2070,PIB_n,0.18605172893269012,0.1886511672528789,0.014562138619388973,0.16562978737288214,0.2158837156819523
SSP3-7.0 2041-2070,2041-2070,MEL_n,0.03764192950144724,0.03866427007341626,0.005416563566915418,0.03209241481303636,0.04909038502523739
SSP3-7.0 2041-2070,2041-2070,PIG_n,0.05372750260160963,0.0540600351271802,0.0036172347087329846,0.04889075283877853,0.06202143603058799
