index,center,mean,sd,q025,q975,log_center,log_mean,log_sd,log_q025,log_q975,gCenter,gMean,gSD,gQ025,gQ975,bCenter,bMean,bSD,bQ025,bQ975,wCenter,wMean,wSD,wQ025,wQ975,scenario_label,projection_horizon,community_prefix,community_label
summary,NA,NA,NA,NA,NA,-2.540744108612685,-2.544442630799124,0.059014105486320904,-2.661807915174193,-2.4215421862893853,0.07880774572632955,0.07864858718126719,0.004622347057446836,0.06984781318641078,0.0887887108748851,0.4516448361810317,0.45154006921503725,0.002552681970605503,0.4475124833034483,0.45644191380385457,0.4516448361810317,0.45154006921503725,0.002552681970605503,0.4475124833034483,0.45644191380385457,SSP3-7.0 2011-2040,2011-2040,FE3,Sugar Maple - Yellow Birch Forest
summary,NA,NA,NA,NA,NA,-3.296282773792708,-3.2964358611185967,0.05637471651700784,-3.3771211196938435,-3.1917126459811502,0.03702052750550011,0.03707223462719342,0.002116786464247403,0.03414562015644156,0.04110473220312885,0.3146193655437246,0.31433391159027474,0.0025508351809350994,0.31030093996848784,0.31857329015876107,0.31461936554372466,0.3143339115902748,0.002550835180935097,0.31030093996848784,0.31857329015876107,SSP3-7.0 2011-2040,2011-2040,FE6,Sugar Maple - Red Oak Forest
summary,NA,NA,NA,NA,NA,-1.3849475427707105,-1.3955090193432815,0.038164218207417104,-1.4716795297148917,-1.3446548052294147,0.2503371902368191,0.24787984179620634,0.009338298012222012,0.2295396853034451,0.2606376316125254,0.4908488857020515,0.49057671919733753,0.0033515202590586705,0.48405139268350345,0.49571205980797106,0.4908488857020515,0.49057671919733753,0.0033515202590586705,0.48405139268350345,0.49571205980797106,SSP3-7.0 2011-2040,2011-2040,ME1,Black Spruce - Trembling Aspen Forest
summary,NA,NA,NA,NA,NA,-1.5026822244207976,-1.4988217451439578,0.034286511521118106,-1.5538536229329138,-1.4447414098065292,0.22253247763956913,0.2235203742682188,0.007682329425380369,0.2114323671535434,0.23584090075691894,0.5271214862565412,0.5268947425413619,0.0031652725665182856,0.5204005362311015,0.5322461404799705,0.5271214862565412,0.5268947425413619,0.0031652725665182856,0.5204005362311015,0.5322461404799705,SSP3-7.0 2011-2040,2011-2040,MS6,Balsam Fir - Red Maple Forest
summary,NA,NA,NA,NA,NA,-2.6918444134161126,-2.690196439523813,0.06087638851740133,-2.8213396963457025,-2.5588935070616023,0.06775593251022863,0.06798918354698212,0.004139190056761724,0.059527018787117275,0.07739047370018112,0.41952779096601645,0.4190601672999191,0.0023919395372317006,0.41294812523888674,0.421981793227441,0.41952779096601645,0.4190601672999191,0.0023919395372317006,0.41294812523888674,0.421981793227441,SSP3-7.0 2011-2040,2011-2040,MS1,Balsam Fir - Yellow Birch Forest
summary,NA,NA,NA,NA,NA,-1.311367964143784,-1.3145874357587422,0.039339974825642526,-1.385352263168339,-1.2468875940522746,0.26945168846329737,0.2687855115723651,0.010529979285537967,0.25023592689334484,0.2873981687626238,0.538708853868955,0.5379002407790611,0.0037061659791162234,0.5310832992735248,0.5441222767595281,0.538708853868955,0.5379002407790611,0.0037061659791162234,0.5310832992735248,0.5441222767595281,SSP3-7.0 2011-2040,2011-2040,MS2,Balsam Fir - Paper Birch Forest
summary,NA,NA,NA,NA,NA,-2.222170384205161,-2.2360346942599345,0.06345468627872121,-2.3537801557090514,-2.1371953640396404,0.10837382178753233,0.10708894229098562,0.006765651178255686,0.09501359679899299,0.11806150110735611,0.452715319072399,0.45183097722306165,0.00293705160847156,0.44659707597141673,0.4563614888161072,0.452715319072399,0.45183097722306165,0.00293705160847156,0.44659707597141673,0.4563614888161072,SSP3-7.0 2011-2040,2011-2040,RE2,Black Spruce - Moss or Heath Forest
summary,NA,NA,NA,NA,NA,-2.5587136366810337,-2.584632890145077,0.11365785041852866,-2.8044605163230174,-2.4428551599718134,0.07740687075008762,0.0758833938575404,0.008292242732026897,0.060616229067075714,0.0869173516696284,0.35407759775400427,0.3538917030883561,0.0028352625517906425,0.3479366228972788,0.35832757310504854,0.35407759775400427,0.3538917030883561,0.0028352625517906425,0.3479366228972788,0.35832757310504854,SSP3-7.0 2011-2040,2011-2040,RC3,Peaty Eastern White Cedar - Balsam Fir Forest
summary,NA,NA,NA,NA,NA,-2.706542779942761,-2.6981452353862876,0.07871644357375913,-2.8219302715401207,-2.559875879760052,0.06677131856335172,0.06753272846109612,0.00533921165096788,0.05949325010938358,0.07731863397701476,0.35109604665513827,0.35067956200547956,0.003915792637068128,0.3424778304305689,0.35756260934573514,0.35109604665513827,0.35067956200547956,0.003915792637068139,0.3424778304305689,0.35756260934573514,SSP3-7.0 2011-2040,2011-2040,RP1,White or Red Pine Forest
summary,NA,NA,NA,NA,NA,-1.311367964143784,-1.3145874357587422,0.039339974825642526,-1.385352263168339,-1.2468875940522746,0.26945168846329737,0.2687855115723651,0.010529979285537967,0.25023592689334484,0.2873981687626238,0.538708853868955,0.5379002407790611,0.0037061659791162234,0.5310832992735248,0.5441222767595281,0.538708853868955,0.5379002407790611,0.0037061659791162234,0.5310832992735248,0.5441222767595281,SSP3-7.0 2011-2040,2011-2040,RS2,Balsam Fir - Black Spruce Forest
