index,center,mean,sd,q025,q975,log_center,log_mean,log_sd,log_q025,log_q975,gCenter,gMean,gSD,gQ025,gQ975,bCenter,bMean,bSD,bQ025,bQ975,wCenter,wMean,wSD,wQ025,wQ975,scenario_label,projection_horizon,community_prefix,community_label
summary,NA,NA,NA,NA,NA,-2.382812519879365,-2.3980005525825328,0.05038056260241632,-2.490439327581284,-2.3258436425487368,0.09229064289327735,0.09101016102290425,0.004528139554122588,0.08287792726858528,0.09770133107538859,0.4662313039241398,0.4662567841262009,0.0040612131655121675,0.4597959187063385,0.4748728686652117,0.4662313039241398,0.4662567841262009,0.0040612131655121675,0.4597959187063385,0.4748728686652117,SSP5-8.5 2011-2040,2011-2040,FE3,Sugar Maple - Yellow Birch Forest
summary,NA,NA,NA,NA,NA,-3.08271436848882,-3.0828468267629012,0.06531692344830371,-3.2269855803946648,-2.992301343787434,0.045834679992836413,0.04592189029755137,0.002939359091909828,0.03967696892007717,0.0501719623766019,0.3338101777551691,0.334750247671111,0.003444749996229884,0.32952557874714067,0.34054385176228913,0.3338101777551692,0.334750247671111,0.0034447499962298807,0.32952557874714067,0.34054385176228913,SSP5-8.5 2011-2040,2011-2040,FE6,Sugar Maple - Red Oak Forest
summary,NA,NA,NA,NA,NA,-1.397892603321789,-1.39803030084739,0.039896563000864194,-1.5004868377784912,-1.3287480219061523,0.24711756987209754,0.24727119043587517,0.009704711966014854,0.2230241092615534,0.2648090613075361,0.4921026377005956,0.4926037998655268,0.0028099687821510743,0.489043764164928,0.49922186131796165,0.4921026377005956,0.4926037998655268,0.0028099687821510743,0.489043764164928,0.49922186131796165,SSP5-8.5 2011-2040,2011-2040,ME1,Black Spruce - Trembling Aspen Forest
summary,NA,NA,NA,NA,NA,-1.4440023847336105,-1.4426179974176963,0.026380582530641218,-1.4964635961452628,-1.3988253472583851,0.23598140083795904,0.2363876059660818,0.0062154676189083175,0.22393502644052907,0.24689332018093008,0.5375000246500223,0.538574446982751,0.0031733553673017898,0.5333657309751683,0.5442690650414561,0.5375000246500223,0.538574446982751,0.0031733553673017898,0.5333657309751683,0.5442690650414561,SSP5-8.5 2011-2040,2011-2040,MS6,Balsam Fir - Red Maple Forest
summary,NA,NA,NA,NA,NA,-2.563811906495942,-2.5669973865966935,0.04918862292297046,-2.6693975990194545,-2.4938636929047866,0.07701110526917954,0.07685499490350693,0.003748439236867047,0.06929457658518802,0.08259064458944657,0.4307397672733499,0.43106076086539885,0.004410703247023446,0.4235979851212057,0.43864875021976485,0.4307397672733499,0.43106076086539885,0.004410703247023446,0.4235979851212057,0.43864875021976485,SSP5-8.5 2011-2040,2011-2040,MS1,Balsam Fir - Yellow Birch Forest
summary,NA,NA,NA,NA,NA,-1.3462000898581121,-1.345815432064657,0.04316598647057145,-1.4330797037970755,-1.2612917552747795,0.26022832420011915,0.2605621883724367,0.011273000705777836,0.23857325906615967,0.2832903006390297,0.5378295075374029,0.5374623969606868,0.0028321573373525258,0.5328722313604299,0.5423807410717056,0.5378295075374029,0.5374623969606868,0.0028321573373525258,0.5328722313604299,0.5423807410717056,SSP5-8.5 2011-2040,2011-2040,MS2,Balsam Fir - Paper Birch Forest
summary,NA,NA,NA,NA,NA,-2.238227684145932,-2.2454949331088523,0.06445373968743286,-2.3534044751261565,-2.135640694361857,0.10664869516850625,0.10608840310305272,0.006866386408093926,0.095045060878692,0.11821875753450203,0.45023986275725647,0.4507208545642383,0.0026599682263082204,0.44685156969671336,0.4556939339322041,0.45023986275725647,0.4507208545642383,0.0026599682263082204,0.44685156969671336,0.4556939339322041,SSP5-8.5 2011-2040,2011-2040,RE2,Black Spruce - Moss or Heath Forest
summary,NA,NA,NA,NA,NA,-2.617843422995522,-2.6261325870175214,0.10079479805911591,-2.8032058798569164,-2.4638753889226805,0.07297883752724776,0.07271232220663426,0.007290336217790919,0.06061607364048882,0.08514631908668134,0.35516523974347014,0.3550787258832573,0.0025878606833001057,0.35028439202933226,0.35933436241584826,0.35516523974347014,0.3550787258832573,0.0025878606833001057,0.35028439202933226,0.35933436241584826,SSP5-8.5 2011-2040,2011-2040,RC3,Peaty Eastern White Cedar - Balsam Fir Forest
summary,NA,NA,NA,NA,NA,-2.513434966648873,-2.5139933432282393,0.06714315964155057,-2.6275614665706084,-2.4171187976971074,0.08098972994852252,0.08111990859355475,0.005401138631808065,0.07225866276253262,0.08917819348627107,0.37021331708582567,0.37025997106696484,0.003922571176593931,0.3632345808834215,0.37776615104966427,0.3702133170858256,0.3702599710669648,0.003922571176593932,0.3632345808834214,0.37776615104966427,SSP5-8.5 2011-2040,2011-2040,RP1,White or Red Pine Forest
summary,NA,NA,NA,NA,NA,-1.3462000898581121,-1.345815432064657,0.04316598647057145,-1.4330797037970755,-1.2612917552747795,0.26022832420011915,0.2605621883724367,0.011273000705777836,0.23857325906615967,0.2832903006390297,0.5378295075374029,0.5374623969606868,0.0028321573373525258,0.5328722313604299,0.5423807410717056,0.5378295075374029,0.5374623969606868,0.0028321573373525258,0.5328722313604299,0.5423807410717056,SSP5-8.5 2011-2040,2011-2040,RS2,Balsam Fir - Black Spruce Forest
